PEAKID,PKNAME,YEAR,HOST,LAT,LON,HEIGHTM,COMRTE,ROUTE_SUCCESS,ROUTE_HIGHPOINT,ROUTE
AMAD,Ama Dablam,2003,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,False,0,,W Face
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,False,0,,NE Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2004,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,False,0,,NW Face
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,False,0,,A south ridge to east end of East Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2005,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,False,1,,W Face up
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,False,1,,SW Ridge down
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2006,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,False,0,,N Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,False,1,,NE Spur
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,False,1,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,False,0,,NE Ridge/Face-N Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,False,0,(to 5847m),N Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2007,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2008,1,27.861804,86.860078,6814,False,1,,SW Ridge
AMAD,Ama Dablam,2009,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2009,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2009,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2009,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2009,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2009,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2009,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2009,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2009,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2009,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2009,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2009,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2009,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2009,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2009,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2009,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2009,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2009,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2009,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2009,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2009,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2009,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2009,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2009,1,27.861804,86.860078,6814,True,0,,SW Ridge
AMAD,Ama Dablam,2009,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2009,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2009,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2009,1,27.861804,86.860078,6814,True,1,,SW Ridge
AMAD,Ama Dablam,2009,1,27.861804,86.860078,6814,True,1,,SW Ridge
